timestamp,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,ft_fx,ft_fy,ft_fz,ft_tx,ft_ty,ft_tz
2025-09-12T21:30:18.309988,-0.07089359,-1.138987378,1.192474667,-1.758440157,-1.745494668,0.054530621,3.88E-93,-0.07089359,-1.138987378,1.192474667,-1.758440157,-1.745494668,0.054530621,0,0.3806,-0.7306,0.441,0.04503,0.02869,-0.00294
2025-09-12T21:30:18.358041,-0.073524777,-1.136314706,1.191950146,-1.760230204,-1.745736424,0.055211544,3.88E-95,-0.073524777,-1.136314706,1.191950146,-1.760230204,-1.745736424,0.055211544,0,-0.0794,-0.3106,0.041,0.01503,-0.00031,6.00E-05
2025-09-12T21:30:18.406053,-0.075542275,-1.134689168,1.191883389,-1.76117911,-1.746089284,0.055774689,3.88E-97,-0.075542275,-1.134689168,1.191883389,-1.76117911,-1.746089284,0.055774689,0,0.2206,-0.7706,0.181,0.04103,0.02369,-0.00194
2025-09-12T21:30:18.454130,-0.077445332,-1.133627252,1.192125622,-1.761801382,-1.746933285,0.056444645,3.88E-99,-0.077445332,-1.133627252,1.192125622,-1.761801382,-1.746933285,0.056444645,0,-0.1394,-0.6906,0.121,0.04103,-0.00331,-0.00094
2025-09-12T21:30:18.502125,-0.079142872,-1.132958726,1.192730252,-1.762084147,-1.747479741,0.05697298,3.88E-101,-0.079142872,-1.132958726,1.192730252,-1.762084147,-1.747479741,0.05697298,0,0.0206,-0.6106,0.061,0.02903,0.00869,6.00E-05
2025-09-12T21:30:18.550154,-0.080915753,-1.132796602,1.193617169,-1.761973997,-1.747441594,0.057934284,3.88E-103,-0.080915753,-1.132796602,1.193617169,-1.761973997,-1.747441594,0.057934284,0,-0.0394,-0.7906,0.141,0.04303,0.01569,-0.00194
2025-09-12T21:30:18.598194,-0.082577054,-1.132928686,1.194626156,-1.761611601,-1.747268502,0.059002876,3.88E-105,-0.082577054,-1.132928686,1.194626156,-1.761611601,-1.747268502,0.059002876,0,-0.0794,-0.7306,0.001,0.04003,0.00869,6.00E-05
2025-09-12T21:30:18.646223,-0.083925072,-1.133074121,1.195827786,-1.761167666,-1.746822659,0.060758591,3.88E-107,-0.083925072,-1.133074121,1.195827786,-1.761167666,-1.746822659,0.060758591,0,-0.0794,-0.7306,0.141,0.04403,0.00569,-0.00094
2025-09-12T21:30:18.694206,-0.084662263,-1.133350686,1.197038953,-1.760772368,-1.746316735,0.062842846,3.88E-109,-0.084662263,-1.133350686,1.197038953,-1.760772368,-1.746316735,0.062842846,0,-0.1194,-0.8106,0.001,0.04503,0.00569,-0.00594
2025-09-12T21:30:18.742347,-0.085102383,-1.133479432,1.198030774,-1.760414263,-1.745763127,0.06729269,3.88E-111,-0.085102383,-1.133479432,1.198030774,-1.760414263,-1.745763127,0.06729269,0,-0.0994,-0.8306,0.201,0.04903,0.00269,-0.00094
2025-09-12T21:30:18.790287,-0.085340325,-1.13341792,1.198612515,-1.760356089,-1.745004956,0.072132111,3.88E-113,-0.085340325,-1.13341792,1.198612515,-1.760356089,-1.745004956,0.072132111,0,0.1206,-0.8906,0.001,0.05003,0.00969,-0.00194
2025-09-12T21:30:18.838308,-0.085471455,-1.133088903,1.19864494,-1.760611197,-1.744633977,0.076503277,3.88E-115,-0.085471455,-1.133088903,1.19864494,-1.760611197,-1.744633977,0.076503277,0,-0.0394,-0.8306,-0.059,0.04803,0.00069,-0.00494
2025-09-12T21:30:18.886363,-0.08557922,-1.13215907,1.1986087,-1.760912081,-1.744179074,0.081552982,3.88E-117,-0.08557922,-1.13215907,1.1986087,-1.760912081,-1.744179074,0.081552982,0,0.0806,-0.7706,-0.119,0.04803,0.01169,-0.00294
2025-09-12T21:30:18.934399,-0.085723225,-1.130934553,1.198671643,-1.761259695,-1.744048421,0.086232662,3.88E-119,-0.085723225,-1.130934553,1.198671643,-1.761259695,-1.744048421,0.086232662,0,0.0006,-0.7106,0.121,0.04103,0.00969,-0.00494
2025-09-12T21:30:18.982410,-0.085879628,-1.129637555,1.198902432,-1.761607309,-1.743976418,0.091816902,3.88E-121,-0.085879628,-1.129637555,1.198902432,-1.761607309,-1.743976418,0.091816902,0,0.1806,-0.7306,-0.199,0.03903,0.01669,-0.00494
2025-09-12T21:30:19.030423,-0.086436574,-1.128279523,1.199577634,-1.761822363,-1.743991677,0.096909523,3.88E-123,-0.086436574,-1.128279523,1.199577634,-1.761822363,-1.743991677,0.096909523,0,0.1206,-0.7906,0.041,0.04203,0.01369,-0.00594
2025-09-12T21:30:19.078458,-0.087374989,-1.126617746,1.200430218,-1.762075563,-1.744610135,0.101633072,3.88E-125,-0.087374989,-1.126617746,1.200430218,-1.762075563,-1.744610135,0.101633072,0,0.3606,-0.7906,-0.439,0.05403,0.02469,-0.00294
2025-09-12T21:30:19.126515,-0.089113537,-1.12406476,1.201269452,-1.762411734,-1.745405976,0.10517168,3.88E-127,-0.089113537,-1.12406476,1.201269452,-1.762411734,-1.745405976,0.10517168,0,0.2406,-0.9506,-0.079,0.05603,0.01569,-0.00394
2025-09-12T21:30:19.174537,-0.092492882,-1.120855169,1.201935116,-1.762870451,-1.746075455,0.108457088,3.88E-129,-0.092492882,-1.120855169,1.201935116,-1.762870451,-1.746075455,0.108457088,0,0.7006,-0.9906,-0.139,0.05703,0.04269,-0.00594
2025-09-12T21:30:19.222565,-0.098118607,-1.116920785,1.201940838,-1.763468405,-1.74634916,0.111150265,3.88E-131,-0.098118607,-1.116920785,1.201940838,-1.763468405,-1.74634916,0.111150265,0,0.1406,-0.8306,-0.319,0.05303,0.02469,-0.00594
2025-09-12T21:30:19.270605,-0.104945962,-1.112001256,1.201734845,-1.76391234,-1.746677701,0.115054607,3.88E-133,-0.104945962,-1.112001256,1.201734845,-1.76391234,-1.746677701,0.115054607,0,0.3806,-0.9106,-0.319,0.05703,0.03169,-0.00494
2025-09-12T21:30:19.318686,-0.112718407,-1.105626897,1.201340024,-1.764297148,-1.747342412,0.119465828,3.88E-135,-0.112718407,-1.105626897,1.201340024,-1.764297148,-1.747342412,0.119465828,0,0.1806,-1.0706,0.141,0.06303,0.02069,-0.00594
2025-09-12T21:30:19.366627,-0.12133104,-1.098478631,1.200992886,-1.765100142,-1.748341386,0.124430656,3.88E-137,-0.12133104,-1.098478631,1.200992886,-1.765100142,-1.748341386,0.124430656,0,0.2206,-1.1906,-0.339,0.06803,0.01769,-0.00694
2025-09-12T21:30:19.398686,-0.131347958,-1.090118245,1.200634305,-1.76825585,-1.749033753,0.129208088,3.88E-139,-0.131347958,-1.090118245,1.200634305,-1.76825585,-1.749033753,0.129208088,0,0.0406,-0.5506,0.001,0.03203,0.00769,-0.00394
2025-09-12T21:30:19.430702,-0.138550584,-1.084189729,1.200624768,-1.771497866,-1.749188248,0.131931305,3.88E-141,-0.138550584,-1.084189729,1.200624768,-1.771497866,-1.749188248,0.131931305,0,0.6006,-1.0306,-0.239,0.06303,0.03369,-0.00994
2025-09-12T21:30:19.462697,-0.146354024,-1.077892141,1.200626675,-1.77580752,-1.749308411,0.135095596,3.88E-143,-0.146354024,-1.077892141,1.200626675,-1.77580752,-1.749308411,0.135095596,0,0.1006,-0.7506,0.221,0.04503,0.01769,-0.00694
2025-09-12T21:30:19.494706,-0.154615704,-1.071641759,1.200710599,-1.780486723,-1.749367062,0.137827873,3.88E-145,-0.154615704,-1.071641759,1.200710599,-1.780486723,-1.749367062,0.137827873,0,-0.0594,-0.2906,0.361,0.01003,0.00469,-0.00394
2025-09-12T21:30:19.542774,-0.16289312,-1.065707521,1.200880353,-1.785389563,-1.749354664,0.14052248,3.88E-147,-0.16289312,-1.065707521,1.200880353,-1.785389563,-1.749354664,0.14052248,0,0.1806,-0.4506,0.181,0.01803,0.03069,-0.00694
2025-09-12T21:30:19.590786,-0.174917046,-1.057185964,1.201254193,-1.791824957,-1.749339883,0.144496918,3.88E-149,-0.174917046,-1.057185964,1.201254193,-1.791824957,-1.749339883,0.144496918,0,-0.1794,-0.5106,0.361,0.03103,-0.00131,-0.00694
2025-09-12T21:30:19.638809,-0.185775105,-1.049544172,1.201793973,-1.797043463,-1.74901468,0.1483922,3.88E-151,-0.185775105,-1.049544172,1.201793973,-1.797043463,-1.74901468,0.1483922,0,-0.1594,-0.3106,0.441,3.00E-05,0.00169,-0.00594
2025-09-12T21:30:19.670878,-0.195195977,-1.043259458,1.202526395,-1.801454683,-1.748899285,0.152502537,3.88E-153,-0.195195977,-1.043259458,1.202526395,-1.801454683,-1.748899285,0.152502537,0,-0.1994,-0.9306,0.281,0.06103,-0.02631,-0.00694
2025-09-12T21:30:19.718861,-0.200860802,-1.039800958,1.203020398,-1.804504534,-1.749181096,0.155515671,3.88E-155,-0.200860802,-1.039800958,1.203020398,-1.804504534,-1.749181096,0.155515671,0,-0.3394,-0.3506,0.361,0.01203,-0.01831,-0.00994
2025-09-12T21:30:19.750878,-0.20828325,-1.035213785,1.203859631,-1.809702536,-1.75007755,0.15914011,3.88E-157,-0.20828325,-1.035213785,1.203859631,-1.809702536,-1.75007755,0.15914011,0,-0.3994,-0.4706,0.421,0.03303,-0.02531,-0.00894
2025-09-12T21:30:19.782961,-0.212381665,-1.032713727,1.204462353,-1.813363215,-1.750883881,0.161397457,3.88E-159,-0.212381665,-1.032713727,1.204462353,-1.813363215,-1.750883881,0.161397457,0,0.2006,-0.4706,0.201,0.02803,0.01669,-0.00694
2025-09-12T21:30:19.830915,-0.216555897,-1.030633764,1.205511395,-1.817367216,-1.751785103,0.163341999,3.88E-161,-0.216555897,-1.030633764,1.205511395,-1.817367216,-1.751785103,0.163341999,0,0.0806,-0.1106,0.021,3.00E-05,0.01869,-0.00594
2025-09-12T21:30:19.862953,-0.221932236,-1.028385,1.207449261,-1.822712084,-1.752694909,0.165282726,3.88E-163,-0.221932236,-1.028385,1.207449261,-1.822712084,-1.752694909,0.165282726,0,-0.1994,-0.4506,0.281,0.02903,-0.01331,-0.00394
2025-09-12T21:30:19.895013,-0.225218598,-1.027339773,1.209202115,-1.82575049,-1.753188435,0.166230679,3.88E-165,-0.225218598,-1.027339773,1.209202115,-1.82575049,-1.753188435,0.166230679,0,-0.2794,-0.9106,0.461,0.04203,-0.01231,-0.00594
2025-09-12T21:30:19.926943,-0.228168313,-1.02697833,1.211113278,-1.828347822,-1.753571812,0.167318344,3.88E-167,-0.228168313,-1.02697833,1.211113278,-1.828347822,-1.753571812,0.167318344,0,-0.1394,-0.3506,0.541,0.02303,-0.00431,-0.00794
2025-09-12T21:30:19.958950,-0.230562989,-1.02715476,1.213089291,-1.830729147,-1.753968541,0.168076515,3.88E-169,-0.230562989,-1.02715476,1.213089291,-1.830729147,-1.753968541,0.168076515,0,-0.0994,-0.0306,0.341,-0.00597,0.01069,-0.00494
2025-09-12T21:30:19.991030,-0.23226339,-1.02789052,1.21499664,-1.832797667,-1.75433952,0.168600559,3.88E-171,-0.23226339,-1.02789052,1.21499664,-1.832797667,-1.75433952,0.168600559,0,-0.1394,-0.6706,-0.019,0.04503,0.00169,-0.00694
2025-09-12T21:30:20.023037,-0.233380143,-1.028526143,1.216839139,-1.834531446,-1.754531209,0.168857098,3.88E-173,-0.233380143,-1.028526143,1.216839139,-1.834531446,-1.754531209,0.168857098,0,-0.4794,-0.5106,0.341,0.03103,-0.02831,-0.00394
2025-09-12T21:30:20.055066,-0.234018628,-1.029185609,1.2184642,-1.836040636,-1.754625622,0.168562412,3.88E-175,-0.234018628,-1.029185609,1.2184642,-1.836040636,-1.754625622,0.168562412,0,0.0006,-0.7306,0.401,0.03603,0.00369,-0.00594
2025-09-12T21:30:20.103088,-0.234168355,-1.030039625,1.219791714,-1.837597509,-1.754732434,0.167972088,3.88E-177,-0.234168355,-1.030039625,1.219791714,-1.837597509,-1.754732434,0.167972088,0,-0.1794,-0.5506,-0.059,0.02503,-0.01231,-0.00594
2025-09-12T21:30:20.151095,-0.233924214,-1.031008081,1.221350018,-1.839149614,-1.754670445,0.166598797,3.88E-179,-0.233924214,-1.031008081,1.221350018,-1.839149614,-1.754670445,0.166598797,0,0.0606,-0.6506,0.161,0.03003,0.00569,-0.00394
2025-09-12T21:30:20.200125,-0.233479802,-1.031893567,1.22293121,-1.840588232,-1.754438702,0.165049076,3.88E-181,-0.233479802,-1.031893567,1.22293121,-1.840588232,-1.754438702,0.165049076,0,-0.0594,-0.5306,-0.039,0.02903,0.00669,-0.00494
2025-09-12T21:30:20.247144,-0.232734982,-1.032224492,1.224808041,-1.84160914,-1.753982846,0.163247585,3.88E-183,-0.232734982,-1.032224492,1.224808041,-1.84160914,-1.753982846,0.163247585,0,0.0606,-0.5106,-0.099,0.03003,0.01169,-0.00494
2025-09-12T21:30:20.279254,-0.231905762,-1.032538251,1.227361981,-1.842824122,-1.753815476,0.161754131,3.88E-185,-0.231905762,-1.032538251,1.227361981,-1.842824122,-1.753815476,0.161754131,0,-0.0394,-0.3506,-0.059,0.01903,0.00169,-0.00294
2025-09-12T21:30:20.311284,-0.230856721,-1.032752351,1.229667966,-1.843821188,-1.753657643,0.160671234,3.88E-187,-0.230856721,-1.032752351,1.229667966,-1.843821188,-1.753657643,0.160671234,0,-0.2194,-0.5706,0.081,0.03203,-0.00531,-0.00294
2025-09-12T21:30:20.343252,-0.229353253,-1.032750444,1.231993024,-1.845148226,-1.753453557,0.159206867,3.88E-189,-0.229353253,-1.032750444,1.231993024,-1.845148226,-1.753453557,0.159206867,0,-0.2194,-0.6706,0.061,0.03503,-0.00431,-0.00494
2025-09-12T21:30:20.375254,-0.227520291,-1.032650785,1.234245602,-1.847139498,-1.753187005,0.157803059,3.88E-191,-0.227520291,-1.032650785,1.234245602,-1.847139498,-1.753187005,0.157803059,0,-0.0394,-0.3906,-0.039,0.01203,0.00769,-0.00394
2025-09-12T21:30:20.407263,-0.22540981,-1.032346086,1.236437146,-1.848586699,-1.752849881,0.15549469,3.88E-193,-0.22540981,-1.032346086,1.236437146,-1.848586699,-1.752849881,0.15549469,0,-0.0394,-0.7306,0.021,0.04103,0.00269,-0.00294
2025-09-12T21:30:20.439345,-0.223210637,-1.03170617,1.238523785,-1.850410601,-1.752488915,0.152075768,3.88E-195,-0.223210637,-1.03170617,1.238523785,-1.850410601,-1.752488915,0.152075768,0,0.2606,-0.2306,0.001,3.00E-05,0.02969,-0.00494
2025-09-12T21:30:20.471322,-0.221322362,-1.030924158,1.240707699,-1.85163941,-1.752151791,0.147960186,3.88E-197,-0.221322362,-1.030924158,1.240707699,-1.85163941,-1.752151791,0.147960186,0,-0.0594,-0.5906,-0.079,0.03303,0.01069,6.00E-05
2025-09-12T21:30:20.503331,-0.219541852,-1.029948549,1.243074719,-1.853017469,-1.751791779,0.142232895,3.88E-199,-0.219541852,-1.029948549,1.243074719,-1.853017469,-1.751791779,0.142232895,0,0.2006,-0.7506,0.201,0.03903,0.02069,6.00E-05
2025-09-12T21:30:20.535373,-0.217967812,-1.028721647,1.2454837,-1.854786058,-1.751481835,0.135370731,3.88E-201,-0.217967812,-1.028721647,1.2454837,-1.854786058,-1.751481835,0.135370731,0,0.3406,-0.3306,-0.059,0.01903,0.02869,6.00E-05
2025-09-12T21:30:20.567377,-0.216788594,-1.027350263,1.248047177,-1.856798311,-1.751459424,0.127929211,3.88E-203,-0.216788594,-1.027350263,1.248047177,-1.856798311,-1.751459424,0.127929211,0,0.1806,-0.8306,0.061,0.04703,0.02769,0.00106
2025-09-12T21:30:20.599408,-0.215857331,-1.025592641,1.250343625,-1.859433313,-1.751534287,0.120120049,3.88E-205,-0.215857331,-1.025592641,1.250343625,-1.859433313,-1.751534287,0.120120049,0,0.2206,-0.7906,0.221,0.04003,0.02269,0.00106
2025-09-12T21:30:20.631432,-0.215130154,-1.023512678,1.252281491,-1.862674852,-1.751642052,0.112414837,3.88E-207,-0.215130154,-1.023512678,1.252281491,-1.862674852,-1.751642052,0.112414837,0,0.1006,-0.0506,0.001,-0.00497,0.02169,-0.00094
2025-09-12T21:30:20.663439,-0.21459562,-1.021259145,1.253904645,-1.866069456,-1.751727883,0.105457306,3.88E-209,-0.21459562,-1.021259145,1.253904645,-1.866069456,-1.751727883,0.105457306,0,0.5006,-0.5706,0.541,0.01803,0.03969,-0.00294
2025-09-12T21:30:20.695469,-0.214313809,-1.019246416,1.254803006,-1.869399687,-1.751934354,0.099689484,3.88E-211,-0.214313809,-1.019246416,1.254803006,-1.869399687,-1.751934354,0.099689484,0,0.7606,-0.3506,0.201,0.00103,0.04769,6.00E-05
2025-09-12T21:30:20.727473,-0.214425389,-1.017277078,1.254865948,-1.872367521,-1.752284352,0.09480238,3.88E-213,-0.214425389,-1.017277078,1.254865948,-1.872367521,-1.752284352,0.09480238,0,0.1806,-0.2506,0.021,3.00E-05,0.01869,0.00206
2025-09-12T21:30:20.759485,-0.214717213,-1.015201406,1.254415814,-1.87487044,-1.752706353,0.090667725,3.88E-215,-0.214717213,-1.015201406,1.254415814,-1.87487044,-1.752706353,0.090667725,0,0.5006,-0.4706,0.261,0.02703,0.04469,6.00E-05
2025-09-12T21:30:20.791497,-0.215271298,-1.013305978,1.253715817,-1.876514097,-1.753189389,0.087524891,3.88E-217,-0.215271298,-1.013305978,1.253715817,-1.876514097,-1.753189389,0.087524891,0,0.0806,-0.8106,0.001,0.05103,0.00669,0.00306
2025-09-12T21:30:20.823546,-0.216028515,-1.011267976,1.252691571,-1.878115316,-1.753705804,0.084745407,3.88E-219,-0.216028515,-1.011267976,1.252691571,-1.878115316,-1.753705804,0.084745407,0,0.3206,-0.2706,0.381,0.00403,0.02369,0.00306
2025-09-12T21:30:20.855542,-0.217085663,-1.009460763,1.251320187,-1.878959795,-1.75423557,0.082681179,3.88E-221,-0.217085663,-1.009460763,1.251320187,-1.878959795,-1.75423557,0.082681179,0,0.2606,-0.4306,0.381,0.02503,0.03469,0.00106
2025-09-12T21:30:20.887561,-0.218270604,-1.008011655,1.249773328,-1.879798075,-1.754775826,0.08177948,3.88E-223,-0.218270604,-1.008011655,1.249773328,-1.879798075,-1.754775826,0.08177948,0,0.2006,-0.3506,0.001,0.01203,0.01469,0.00106
2025-09-12T21:30:20.919587,-0.219430749,-1.006573038,1.248350445,-1.880480906,-1.75517017,0.081346512,3.88E-225,-0.219430749,-1.006573038,1.248350445,-1.880480906,-1.75517017,0.081346512,0,0.2606,-0.3106,0.201,0.01203,0.02169,0.00206
2025-09-12T21:30:20.967590,-0.220687691,-1.005196409,1.247068707,-1.880979677,-1.755409543,0.081544876,3.88E-227,-0.220687691,-1.005196409,1.247068707,-1.880979677,-1.755409543,0.081544876,0,0.1606,-0.4306,0.201,0.02303,0.01369,0.00206
2025-09-12T21:30:20.999709,-0.222336594,-1.003763513,1.245611493,-1.881372114,-1.755697076,0.08212328,3.88E-229,-0.222336594,-1.003763513,1.245611493,-1.881372114,-1.755697076,0.08212328,0,0.1606,-0.4106,0.241,0.01703,0.01969,6.00E-05
2025-09-12T21:30:21.031659,-0.223352734,-1.003008203,1.244833295,-1.881492277,-1.75584108,0.08279705,3.88E-231,-0.223352734,-1.003008203,1.244833295,-1.881492277,-1.75584108,0.08279705,0,0.0206,-0.2706,0.001,0.01103,0.00669,6.00E-05
2025-09-12T21:30:21.063656,-0.224187676,-1.002348737,1.24426109,-1.881683966,-1.755971734,0.083812714,3.88E-233,-0.224187676,-1.002348737,1.24426109,-1.881683966,-1.755971734,0.083812714,0,-0.0394,-0.4906,0.161,0.02303,0.01069,6.00E-05
2025-09-12T21:30:21.095683,-0.22479469,-1.001654462,1.243891064,-1.881887575,-1.755947415,0.085333824,3.88E-235,-0.22479469,-1.001654462,1.243891064,-1.881887575,-1.755947415,0.085333824,0,0.1006,-0.3906,0.141,0.01503,0.01169,6.00E-05
2025-09-12T21:30:21.127719,-0.225272481,-1.001103715,1.243522946,-1.882006784,-1.75588638,0.086817741,3.88E-237,-0.225272481,-1.001103715,1.243522946,-1.882006784,-1.75588638,0.086817741,0,0.2206,-0.3306,0.081,0.01703,0.02169,6.00E-05
2025-09-12T21:30:21.159755,-0.22577459,-1.000562505,1.243366543,-1.882103582,-1.755737607,0.088407516,3.88E-239,-0.22577459,-1.000562505,1.243366543,-1.882103582,-1.755737607,0.088407516,0,0.0006,-0.5706,0.041,0.03103,-0.00031,6.00E-05
2025-09-12T21:30:21.191777,-0.226155583,-0.999887781,1.243051831,-1.882320066,-1.755362813,0.090285778,3.88E-241,-0.226155583,-0.999887781,1.243051831,-1.882320066,-1.755362813,0.090285778,0,0.0406,-0.5506,0.021,0.02803,0.01069,-0.00294
2025-09-12T21:30:21.223798,-0.226368729,-0.999032812,1.242691342,-1.882523676,-1.754940812,0.094238281,3.88E-243,-0.226368729,-0.999032812,1.242691342,-1.882523676,-1.754940812,0.094238281,0,0.0406,-0.3906,0.001,0.02003,0.00969,-0.00494
2025-09-12T21:30:21.255798,-0.226547066,-0.997926549,1.242187802,-1.882678648,-1.754458253,0.099795818,3.88E-245,-0.226547066,-0.997926549,1.242187802,-1.882678648,-1.754458253,0.099795818,0,0.0206,-0.3706,0.121,0.02203,0.00969,-0.00494
2025-09-12T21:30:21.287815,-0.226666276,-0.996739225,1.241697613,-1.882846972,-1.753919427,0.108253002,3.88E-247,-0.226666276,-0.996739225,1.241697613,-1.882846972,-1.753919427,0.108253002,0,0.1006,-0.5306,0.161,0.01903,0.02169,-0.00394
2025-09-12T21:30:21.335855,-0.226713483,-0.995660619,1.241289441,-1.883014818,-1.753571335,0.117764473,3.88E-249,-0.226713483,-0.995660619,1.241289441,-1.883014818,-1.753571335,0.117764473,0,0.0006,-0.4306,0.101,0.02703,0.02069,-0.00994
2025-09-12T21:30:21.367881,-0.226761643,-0.994149045,1.240824048,-1.883241793,-1.75311691,0.131644726,3.88E-251,-0.226761643,-0.994149045,1.240824048,-1.883241793,-1.75311691,0.131644726,0,0.3406,-0.5906,0.121,0.02503,0.01569,-0.01194
2025-09-12T21:30:21.399873,-0.226845566,-0.993129568,1.240572278,-1.883337637,-1.752998177,0.140941143,3.88E-253,-0.226845566,-0.993129568,1.240572278,-1.883337637,-1.752998177,0.140941143,0,-0.0394,-0.3906,0.261,0.02303,0.00969,-0.00594
2025-09-12T21:30:21.431886,-0.226953332,-0.992134408,1.240333859,-1.883433004,-1.752914731,0.149636745,3.88E-255,-0.226953332,-0.992134408,1.240333859,-1.883433004,-1.752914731,0.149636745,0,0.0606,-0.4106,0.061,0.02503,0.00669,-0.00394
2025-09-12T21:30:21.463922,-0.226952378,-0.991226034,1.240249936,-1.883480688,-1.752878968,0.157634258,3.88E-257,-0.226952378,-0.991226034,1.240249936,-1.883480688,-1.752878968,0.157634258,0,0.0406,-0.4906,0.241,0.03103,0.00569,-0.00394
2025-09-12T21:30:21.496157,-0.22697622,-0.990617113,1.240106885,-1.88354077,-1.752879445,0.165302753,3.88E-259,-0.22697622,-0.990617113,1.240106885,-1.88354077,-1.752879445,0.165302753,0,0.2006,-0.4506,0.101,0.02803,0.02169,-0.00994
2025-09-12T21:30:21.528343,-0.226988141,-0.990127878,1.239950482,-1.883587976,-1.752966706,0.173268318,3.88E-261,-0.226988141,-0.990127878,1.239950482,-1.883587976,-1.752966706,0.173268318,0,0.0206,-0.4906,0.181,0.03003,0.01569,-0.00994
2025-09-12T21:30:21.560002,-0.227000062,-0.989794092,1.239696805,-1.883624216,-1.753185574,0.18030262,3.88E-263,-0.227000062,-0.989794092,1.239696805,-1.883624216,-1.753185574,0.18030262,0,0.1006,-0.5306,0.181,0.02703,0.01669,-0.01094
2025-09-12T21:30:21.591993,-0.226988141,-0.989629106,1.239406888,-1.883600374,-1.753486458,0.187788963,3.88E-265,-0.226988141,-0.989629106,1.239406888,-1.883600374,-1.753486458,0.187788963,0,-0.0194,-0.6106,0.141,0.03303,0.00169,-0.01094
2025-09-12T21:30:21.624017,-0.227023904,-0.989556627,1.238802258,-1.883648058,-1.753812138,0.196260929,3.88E-267,-0.227023904,-0.989556627,1.238802258,-1.883648058,-1.753812138,0.196260929,0,-0.0594,-0.6906,0.141,0.03303,-0.00231,-0.01194
2025-09-12T21:30:21.672064,-0.227023904,-0.989470796,1.23799545,-1.883696219,-1.754258458,0.205195904,3.88E-269,-0.227023904,-0.989470796,1.23799545,-1.883696219,-1.754258458,0.205195904,0,0.0806,-0.5906,0.101,0.03103,-0.00031,-0.00494
2025-09-12T21:30:21.704409,-0.227023904,-0.989085512,1.236263577,-1.8836719,-1.754833047,0.218515873,3.88E-271,-0.227023904,-0.989085512,1.236263577,-1.8836719,-1.754833047,0.218515873,0,-0.1194,-0.5906,0.041,0.03403,-0.00031,-0.01094
2025-09-12T21:30:21.736084,-0.227023904,-0.988770799,1.234993283,-1.883695742,-1.755034749,0.228087902,3.88E-273,-0.227023904,-0.988770799,1.234993283,-1.883695742,-1.755034749,0.228087902,0,0.1206,-0.6306,-0.019,0.02703,0.00669,-0.01794
2025-09-12T21:30:21.768106,-0.227000062,-0.988229589,1.233734433,-1.883707663,-1.755168263,0.238149643,3.88E-275,-0.227000062,-0.988229589,1.233734433,-1.883707663,-1.755168263,0.238149643,0,-0.0794,-0.5906,0.001,0.03603,0.00469,-0.01094
2025-09-12T21:30:21.800144,-0.227023904,-0.987580613,1.232597653,-1.883755823,-1.755312268,0.2480793,3.88E-277,-0.227023904,-0.987580613,1.232597653,-1.883755823,-1.755312268,0.2480793,0,-0.0194,-0.6706,-0.019,0.03403,0.00169,-0.01494
2025-09-12T21:30:21.832130,-0.227023904,-0.986870603,1.231384579,-1.883671423,-1.755492512,0.257274151,3.88E-279,-0.227023904,-0.986870603,1.231384579,-1.883671423,-1.755492512,0.257274151,0,-0.0194,-0.7706,0.041,0.03603,0.00469,-0.00894
2025-09-12T21:30:21.864156,-0.227035824,-0.986079053,1.23017532,-1.883707663,-1.755600754,0.266238689,3.88E-281,-0.227035824,-0.986079053,1.23017532,-1.883707663,-1.755600754,0.266238689,0,-0.0994,-0.7306,0.021,0.03403,-0.00131,-0.01294
2025-09-12T21:30:21.896159,-0.227047745,-0.985359983,1.229072873,-1.883645674,-1.755720441,0.274726868,3.88E-283,-0.227047745,-0.985359983,1.229072873,-1.883645674,-1.755720441,0.274726868,0,-0.0994,-0.6906,0.021,0.03703,-0.00031,-0.01094
2025-09-12T21:30:21.928185,-0.227023904,-0.984736757,1.227812115,-1.883476873,-1.755864445,0.282845497,3.88E-285,-0.227023904,-0.984736757,1.227812115,-1.883476873,-1.755864445,0.282845497,0,-0.0394,-0.6906,0.081,0.03603,0.01069,-0.01794
2025-09-12T21:30:21.960211,-0.227035824,-0.984004812,1.226381604,-1.883237024,-1.755948369,0.291339874,3.88E-287,-0.227035824,-0.984004812,1.226381604,-1.883237024,-1.755948369,0.291339874,0,-0.0794,-0.6906,0.181,0.04303,0.00969,-0.01794
2025-09-12T21:30:22.008214,-0.227011983,-0.983333425,1.224933926,-1.883105417,-1.756093327,0.300299644,3.88E-289,-0.227011983,-0.983333425,1.224933926,-1.883105417,-1.756093327,0.300299644,0,-0.1594,-0.7506,0.061,0.03703,-0.00831,-0.01594
2025-09-12T21:30:22.040291,-0.227047745,-0.982419805,1.223282162,-1.882913252,-1.756164853,0.311730862,3.88E-291,-0.227047745,-0.982419805,1.223282162,-1.882913252,-1.756164853,0.311730862,0,-0.1394,-0.7306,-0.079,0.04503,-0.00331,-0.01794
2025-09-12T21:30:22.072295,-0.227023904,-0.981587247,1.222250287,-1.882805964,-1.756236855,0.320169926,3.88E-293,-0.227023904,-0.981587247,1.222250287,-1.882805964,-1.756236855,0.320169926,0,-0.1594,-0.8106,0.021,0.04403,-0.00631,-0.01894
